,Comment,AuthorName,AuthorChannelId,PublishedDate,LikeCount,toxic,severe_toxic,obscene,threat,insult,identity_hate
1262,Kya kro mam abhi tak singal ha hum aap ka toa...,Technical Chawla,UCMimxGnKcLJlkrbx-VJaeug,31-03-2023,0,0,0,0,0,0,0
1263,Chalo bhai Jail chalo😂,Hritik Gaikwad,UCGJrGtb5HSNsNB6M-SWwHPg,31-03-2023,0,0,0,0,0,0,0
1264,Me to jali jao ga 😂😂😂😂😂,MR AJAY YT,UC-cMoDV18zeoxyx1n-kTcIg,31-03-2023,0,0,0,0,0,0,0
1265,Khana pina chodna sab hai,MD NAIMUL ISLAM,UCU5AKR7kV4Cb0Yc7ag5BShw,31-03-2023,0,0,1,1,0,0,1
1266,Pr paida krke kya hi kr lenge..dharti ka bojh aur badh jayega ..uska to kam hi ho gya h bojh dhona...abhi sb log h wo km h jo log bchhe paida kiye ja rhe h,Tamradhwaj Sahu,UC_7Co7KPR1RAQeb1N6ZHWpg,31-03-2023,0,0,1,0,0,0,1
1267,May thum se kar luga jan🥰,Akash king,UCigPxQvmJpKVJ5BLnJyMuJA,31-03-2023,1,0,0,1,0,0,0
1268,Sex karke jail jayanagar fir jail me sex krunga 😂😂,YouTube ICON,UChLE-qk2lH0UfDH0ctusVvg,31-03-2023,0,0,1,1,0,0,0
1269,Gavar logo ko ye apni harkat mat batha 😂😂😂😂,NGᎢʜᴜɴᴅᴇʀ_01,UCYOA9aWPjiyROaEZJVBx99Q,31-03-2023,0,0,0,0,0,1,1
1270,Din mei khana raat mei khana raat mei biwi sath nange ho jana,Ria Singh,UCZM0wvpOf1vkZIge76jzIcA,31-03-2023,0,0,0,1,0,0,1
1271,Tu chalegi?,Jayesh Tandel,UCueZavQDuJwooAQe-nQBH1w,31-03-2023,0,0,0,1,1,1,1
1272,Siksha gaya tel lene you look pretty so I like the vdos,Sultan Gamer Live,UCNWjMJG7XCofD0Mg0ePjy4g,31-03-2023,0,0,0,0,0,0,0
1273,Jail😂😂😅,Sandeep Kalia,UCrqffVsnbtaSTN1pZduhFzw,31-03-2023,0,0,0,0,0,0,0
1274,Ap bahot osm ho yaar kaas,sahu gaurang,UCNmGT28sxh1uwvyLUJto13g,31-03-2023,0,0,0,0,0,0,0
1275,Itni chuti c umer itna experience 😂,Umar Rajpoot,UCXC6Up3AmKC9-NePwqT8VMg,31-03-2023,0,0,0,0,0,1,0
1276,BC,Shekarbhai Bhai,UCRibl119Oh9klixZEI0NjYA,31-03-2023,0,1,1,0,0,0,0
1277,Chalo dusro ki chhod do tum bata do sex interested first or prisoned,Goutam kumar,UCao0IBETYITskqJ7ubYSFIA,31-03-2023,0,0,1,1,0,0,0
1278,tujhe sex ke alava kaam nai he,Sonal Shelke,UCQH7TjosP8NEixUVmtm8YJg,31-03-2023,0,0,0,0,0,1,1
1279,Ander video camera bhi lagaenege aur baad main internet main dalege,Sukhdev Singh,UCHMTfP2O3ckDQFzoLGQrlTA,31-03-2023,0,1,0,0,0,0,1
1280,Madam sara men issue pah baat krti ha lagte ha psychology read kr rhi ha,Ankit Sharma,UCLfkKoFzPDqvLwUaP3oU2-g,31-03-2023,0,0,0,0,0,0,0
1281,Tumare liye Konsi bhi Jail Jane taiyar hu mai 😂❤,Deepak Roy,UCKXvI2dEtIEzN47vOS2xhWQ,31-03-2023,0,0,0,0,0,0,0
1282,Tapa tap,Bhoji vines,UCS7YZK4IVVh71FFwpk2JsoQ,31-03-2023,0,0,0,1,0,0,0
1283,abe woo jail hai kou pornsite nahii hai jo tumhe sex karne degii ☕☕,Pujan Pipliya,UCc8RxShwcf7i3q_gNjAdGKg,31-03-2023,0,0,1,1,0,0,0
1284,Sex kar liya hai ab jail nahi jana 😊,Feels Heaven,UCryzjMpZKh4aWox21cHpnrw,31-03-2023,0,0,0,1,0,0,0
1285,Jail jaayenge 😂,Sanib Ansari,UCU8u6BG51zQxlKKBU59rWUw,31-03-2023,0,0,0,0,0,0,0
1286,Aachi news thi but at last hgg hi diya,Rohan Kumar,UCQIH1egMhPBEcFg04JHHqzA,31-03-2023,0,0,1,0,0,0,0
1287,Aapa chalda aw jail tum aw jana okey dova full enjoy  kara ga,bageshwar dham sarkar ji,UCZifZp105lFaYH8BchDy2OA,31-03-2023,0,0,0,1,0,0,0
1288,AP Kahan the gyani baba😂😂😂😂,DARKSOLDIER44,UChEn_av-AeWk-c5ieCSCLPA,31-03-2023,0,0,0,0,0,0,0
1289,Wow madam aap to booohut kuch jante ho,PROLAY NASKAR,UCSEqGFfmlcLek3CYqg4K31Q,31-03-2023,0,0,0,0,0,0,0
1290,single walo ka jail me bhi koi nahi milega,Suraj kapure,UCZsETCvWu6aC7-iPDUux82w,31-03-2023,0,0,0,0,0,0,0
1291,Sex karte karte jaill jaunga😂😂😂,Monisa,UCaJSDglamaVgpJ_wthV-ezw,31-03-2023,0,0,0,1,0,0,0
1292,Jail 😂😂😂,Dinesh suthar,UCfXsjAOoz-7u8-ZFkOxqufA,31-03-2023,0,0,0,0,0,0,0
1293,pahle shadi to hone do didi ji 🥲🥲🥲,VK riding,UCCPzKxM0Bh78Ihz5C2ZBCMQ,31-03-2023,0,0,0,0,0,0,0
1294,Bc aaj hi murder karke javuga<br>Shadi hone waali hai toh bas kya,Psycho buddy,UCrNfVRF22J7M0NiIezOF3KA,31-03-2023,0,0,1,0,0,0,1
1295,Sex woh kya hota 😢,Kamal meshram,UCrxNSbMv3JOjQ5gbLowlYWA,31-03-2023,0,0,0,1,0,0,0
1296,Didi jail bhi chale jayenge agr AAP aao tho 😂😂<br><br><br><br>Sorry just  kidding ❤,Prabha Choubisa,UCyOVGdwJVnQOn-Y4QNbkJdA,31-03-2023,0,1,0,1,0,0,0
1297,Aur personal room mein 24/7 cctv camera on hoga 😂,সমস্যা ও সমাধানের বৈজ্ঞানিক উপায়,UCwWTeeYHtt9q3yQHxBsrrXw,31-03-2023,196,0,0,0,0,1,0
1298,Bhai itne me itna hi milega 😂😂,Rohit SHELAKE,UCtaXPVq_sE1xAw23FPbDKyg,13-04-2023,0,0,0,0,0,0,0
1299,Fir video ayega s*x  into jail😂,Sudip Pattanayak,UCNJuR-T3qva-pOveX7KyVzA,10/4/2023,1,0,1,1,0,0,0
1300,Punjab me bahut paisa ane wala h 😂,entertaining video,UCGFk5XKki1s_5wIby0Pa_JQ,9/4/2023,1,0,0,0,0,0,0
1301,jel hii jana jarorii hi ab haat ka istemal bahot ho gaya 🤣🤣😂😂,Matin Shaikh,UCthXsGkCPGV3SASNTZ8jTcg,31-03-2023,0,0,0,0,0,0,0
1302,Tum bhi jail chale jaoo😂😂,THUNDER xxGOD,UC1g0MTuaExVX-X68o1S_QrA,31-03-2023,0,0,0,0,0,0,0
1303,Jail me kya .. ladki bhi available karai jaaygi ... Single ko ???? 🤔🤔,champion show😊,UCfzyzWkRQXP8b7rH3tMxPbg,31-03-2023,0,0,0,1,0,0,1
1304,Tere sath SX krke jail jaunga 🤣,Rishi Kumar,UCj3O3_dvKCdvvR7LrFWAZ0w,31-03-2023,0,0,0,0,0,0,0
1305,Sex,Ayush Kumar,UCrZrU49BNi5g3OwCXIpEaRQ,31-03-2023,0,0,0,1,0,0,0
1306,Personal room mai camera na ho bas 😂😂...,ཌbiswadeepད ཌpalitད,UC-Uve1MbCGzjOGa2Bao9LDg,31-03-2023,4,1,0,0,0,0,0
1307,Tere pati bhi tihaar jail mey hai na?,Nil Jhalak,UCFBLc59jcVmRW7UtRFzwsLQ,31-03-2023,0,0,0,0,0,1,0
1308,Ye quality time kya hota hai didi,GAMING CLASH,UCQoHuQTEi6X4kzNJmiFk0Aw,31-03-2023,0,0,0,0,0,0,0
1309,esko jyda chull h sex ke bare me janne ka,rohit raaz,UCnv5WPfxlAsWo3SqnLL-raw,31-03-2023,0,1,0,0,0,1,0
1310,Badi jankari hai madam,Cruise Adam,UC6wk8jQfX_TC5L-6Mkznuyw,31-03-2023,0,0,0,0,0,0,0
1311,Mujhe aap pasand ho mujhe aapke saath,Fact Yt,UCFJgjQ7xvcJUFlG6NeateIg,31-03-2023,0,0,0,0,0,0,0
1312,Camera itne pass mat laya karo tumhare mu me dalne ka man karta hai,aadil Bhopali,UCJA8Z0eGp2gdBCne26-uCIQ,30-03-2023,0,0,1,1,0,1,1
1313,Usme bhi camera laga denge ye log,Rajesh Biswas,UC_Ua2Up0RVgA-Sy1N1TMOHQ,30-03-2023,0,0,0,0,0,0,0
1314,Jail me Russian bula sakte hai kya ? 😳,Abhishek Kumar,UCrG0IEZwVRnDxqxllwiQa6A,30-03-2023,21,0,1,1,0,0,0
1315,Uffff yr yeh kitni aowesome h😅,Hamza Pindi wala,UCf50-ddVFu9LOYCn1G6Qxng,30-03-2023,1,0,0,0,0,0,0
1316,jail jayenga,games( no annoying commentary),UC3mKQ3Wdnc76EGvg6Ck_-xQ,30-03-2023,0,0,0,0,0,0,0
1317,Hame aaap ke Sath milega Mouka ekbarr 😊😊😊😊,Zafar Ali,UC8eLOYq0j6spAvEYboDPfmw,30-03-2023,0,0,0,1,0,0,0
1318,Ye kya hai bhai 😂😂😂,Javed Ansari,UCpcojF4J0MXQBgTWvvt5ynQ,30-03-2023,0,0,0,0,0,0,0
1319,Sabse pahle Tumko unsubscribe kar ke report marenge,Sunny,UCgkfBYTF9vVjxrHQap1_fCQ,30-03-2023,2,0,0,0,0,1,0
1320,Single be like humko zinda mat chido saalo🤣🤣🤣,Syed Yasin,UCvZPNvTtIpDK5quTpkQZbUg,30-03-2023,0,1,0,0,0,0,0
1321,Side Wale cell ka prisoner sound sunke ro raha hoga 😂,STRANGE GAMERS YT,UCZnq6OeVkArP4olKOEfZOZQ,30-03-2023,0,0,0,0,0,0,0
1322,Aise se bhi search karte he ..muhhe pata nahi tha.. 😢,Guru Arvindaa,UCjhuAU41g2DMCtLsnMcvt4w,30-03-2023,1,0,0,0,0,0,0
1323,Khanki magi,Rahul,UC16n6EgSLV0XWjHl4cCpn-w,30-03-2023,0,0,0,0,0,0,0
1324,Aap mere sath karna chahogi,Madhav Sharma,UCAlxHSOOCWp16Wdu4Id3rDQ,30-03-2023,0,0,1,1,0,1,0
1325,New trend first good to jail then sex,showkat malik,UCA0EQAugu1piZJK_TQOPNVQ,30-03-2023,0,0,0,1,0,0,0
1326,Sex,Digital Eyes,UC1w8ygOZdahd8iH9-YyJeZg,30-03-2023,0,0,0,0,0,0,0
1327,Tune kiya sex kbhi,Himanshu Dhiman,UCdZhQYLaHF6jJGJqz42Jj8A,30-03-2023,0,0,1,1,0,0,0
1328,Abhi maza ayega na bhidu,Rohit Rana,UCw7ftH3SSPminwtK4qUdkSQ,30-03-2023,0,0,0,0,0,0,0
1329,Delhi ke bad Punjab ko bi barbad kar diya aap ne,Sanyasi,UCddipjRTeSTHEQCVfdaOULg,30-03-2023,0,0,0,0,0,0,0
1330,Waha policewale room me camera laga denge......kamine hote he sale😂😂😂,rahul selokar,UCUz-dnJpgy1KqPLFrgHcHVA,30-03-2023,0,0,1,0,0,0,0
1331,Lekin palega kon ?,Om Annamwar,UC8epjHyvXoLPkUjHljUnn5Q,30-03-2023,1,0,1,0,0,1,0
1332,Ya kay ha!,Akash Das,UC6CQXT2802a_xwUH7s2ScKA,30-03-2023,0,0,0,0,0,0,0
1333,Aap kyon itni sex ke baten kar rahi aapko bhi talab lag gai hai,Archana Patil,UCtSr48Drt7rtB5q1Qt1LjJw,30-03-2023,0,0,1,1,0,0,0
1334,Sex toh milna sa raha shyed jail he chala jau dost paise ne dera 4 mahino sa udhar lia tha sala na😢,mr Yash,UCTsW9IdEo_0Mpop01DcEJHw,30-03-2023,0,0,1,0,0,0,0
1335,Bhai me chla crime krne tum sab apna apna dekh lo 😂😂😂😂😂,kailash Suthar,UCmDlh0cZCtJlEEhR7r_cUtA,30-03-2023,0,0,0,0,0,0,0
1336,tum aoge jain to main khud ko surrender kar dunga\,Ex momin of india,UC5ccRWsfvUige9671V3J2Vg,30-03-2023,0,0,0,0,0,0,0
1337,"Re Deva ye kya sunna par raha he...<br>Now, India is also getting authorities into this....🤦🏻‍♂️",Joy Dutta,UCurwBv9Iv85DDe5xzsrJFsA,30-03-2023,0,0,0,0,0,0,0
1338,Aisa nahi hona chaye,Vihaan Patil,UCl0XGXXVGu4ogdNnL5f6VlA,30-03-2023,0,0,0,0,0,0,0
1339,Apne liye kya -aab jail chelge.. 😂😂😂😂,Intimate,UC5QN-Zmtsb-1kjaYQ4OENqA,30-03-2023,5,0,0,0,0,0,0
1340,Jail me bhut suvada milaga gaa bhai,Nuclear Gaming,UCZ3D3Wg3FzmnXw-ou59dRaA,30-03-2023,0,0,0,0,0,0,0
1341,Mujhe app ke sath karna hai,Unique knowledge,UCA170TQpeko1wYXpvPCXohA,30-03-2023,0,0,1,1,0,0,0
1342,Jail me v aesa hone laga to kal se... criminal log ki popularity or jada hone Lage ga...wtf are wo jail he waha saja dena hota he naki maja..kis ne ye rules banaya 🤬,Aman Thapa,UCzoRW0m2VuHWTg4YuUSLvmw,30-03-2023,1,0,1,1,0,0,1
1343,Haan bhai kal jaa raha jail😊 😊,Saurav Gupta,UCNzC5lW3FPWMAuEI4iBfRig,30-03-2023,0,0,0,0,0,0,0
1344,Jail jaa ke seggs,lostsoul,UCfUdMKKN11Td7YO08-upE3w,30-03-2023,0,0,0,1,0,0,0
1345,"Yee ladki khud he jail mai jayegi se***x krne ke liye ,,itna shok",SHAMIM,UCedBF3FfXkXfyNGZdtO0Bhw,30-03-2023,0,0,0,1,0,1,1
1346,Mat lao bhai India mein behen ke take saale video bana ke bechne lagenge ..keep it secret as it a natural game...India mein tharkiyo ki kami nhi h..,sanjay kumar,UCinu6JNTaKcEf3jLGFj2Ytw,30-03-2023,0,0,1,1,0,0,0
1347,Ha iske kehne se jail jayenge..tera vala jail me hoga!🤣👌🏻,Luvish Sharma,UCp0gO4n0jN1yelvE2dvmUQg,30-03-2023,0,0,1,0,0,0,0
1348,Jail madam 😈👿😈😈,Harbans Singh,UC0pDRyBQkW6eGXxs18rwqOg,30-03-2023,0,0,0,0,0,0,0
1349,Tu bhi Sadi karle jail Wale se aur video banana band kar,SAYANTAN CHAKRABORTY,UCaKsuB5UbZN7SOBFRpSD7cg,30-03-2023,0,0,0,1,0,1,1
1350,Are gyani baba aap kaha hain 😂😂,Vikash Nishad,UCFnhSs2d9IHf3WYcwuQRygw,30-03-2023,0,0,0,0,0,0,0
1351,Tera khoon karke jail jaunga,Manjit Raj,UCK4a6OmWsFVP2jHFeDequVw,30-03-2023,0,0,0,0,1,0,1
1352,Mallab khana workout aur sex.       😈,Archilles,UCO_vrlQxUTUu6N34eaHvpYg,30-03-2023,0,0,0,1,0,0,0
1353,Band kar lavde channel,V G5s,UCPU2u2wHgSns0pBVAwEq60Q,30-03-2023,0,0,0,1,1,1,1
1354,Me toh chala jail😂,quotes power,UCTaz4jxb9kCnUXe7_N3ZkIg,30-03-2023,0,0,0,0,0,0,0
1355,Pahle sex,@STATUS MAKER RJ,UC6JVAAq_yWnYQDmmJxrh2fg,30-03-2023,0,0,0,0,0,0,0
1356,"Rojgar toh nahi milega, lekin sabko p*rn dikhaya jayaga 😂🤘",JACK THE FAUGI,UCXTQ00uojAf8KvfNoJbDqmA,30-03-2023,0,0,1,0,0,0,0
1357,Ye ladki pgl ho gyi h🤣🤣🤣🤣🤣🤣,thakur saab,UCmRA3aEaAoS_s5aPmuXvQBw,30-03-2023,0,0,0,0,0,1,0
1358,Tum krti ho sex in the jail bssk tabhi pta h,GAMING IN 2GB,UCM0VJzZ1CJKkFyCdAA9Z03A,30-03-2023,0,0,0,1,0,0,0
1359,Behn k lodo fir wo jail he kesi jab use apni galti realize na ho 😶‍🌫,Nikki Creation,UCnAOVGtUQmwgO28wyzPAxcA,30-03-2023,0,0,1,1,0,0,1
1360,Me porn tumre liye dekta hu,Rahul Das,UCl3haRIH7zJ7UYxgkibuUdw,30-03-2023,0,0,0,1,0,1,0
1361,Are desh ke bacche khi bhi kr lete hai legends don&#39;t need bed and protection they need girl....,Tushar soni,UCTo3MaOcqjoafEhDukfTFGA,30-03-2023,0,1,0,0,0,0,1
1362,<b>Behan pehle ladki to ho</b>___😅,SUHAAN_____________☦️,UChEDvBBg9-xPNf0LRHC8nCw,30-03-2023,1,0,0,0,0,0,0
1363,Aap bole to jaoga,Mohammed Abdul qayyum,UC9HZvETYZkGxT3R4r0LZOJQ,30-03-2023,0,0,0,0,0,0,0
1364,Jesa halat ha mare ma to<br>Jail jaonga,elon musk,UCDx7oIyhvSj3oY_TqqvoqNA,30-03-2023,1,0,0,0,0,0,0
1365,sex karange 😂,Subham Pal,UCX8Qy8pk1weSMl34UHpdesw,30-03-2023,1,1,0,0,0,0,0
1366,Tum saath chalo to muje koi problem nahi 😊,Your Boss Matka king,UCj8BPtcVajSFARST00-FlYw,30-03-2023,0,1,0,1,0,0,0
1367,Tumara sat karna ko dil karta ha😮,khali thoughts,UCMkJcFeSnZh3qOSSlU8Z-1A,30-03-2023,0,0,0,1,1,1,0
1368,ham tume pelwnge phir jail,vaisudhaiv kutumbkam,UCl0BnOfNZxhou-RLW0HNZ_A,29-03-2023,0,0,1,1,1,0,0
1369,Hum agar jail chale jaayege to Aapko kon dekhega ❤,Zaid Ansari,UCIs79Z_7yCvpptxMrSxep-Q,29-03-2023,0,0,0,0,0,1,0
1370,Apki gulabi pele ge madam ji,Rudra Rana,UCeMKpwVX1A4vRN6EN7VcL3Q,29-03-2023,0,0,1,1,0,1,0
1371,Kal ja ga jail,ASHUTOSH GUPTA DEOGHAR,UC31lvZ0HJSxgnAzv_-9pQBQ,29-03-2023,0,0,0,0,0,0,0
1372,Jail,ASHUTOSH GUPTA DEOGHAR,UC31lvZ0HJSxgnAzv_-9pQBQ,29-03-2023,0,0,0,0,0,0,0
1373,Xxx kis website par dekhe,Anuj Prajapati,UCapTZYZsVIYek1Ges037KVA,29-03-2023,0,0,0,1,0,0,0
1374,Bkl tu stream karega ya nahi😡😡,BLG immortal Ankit,UCJ9U6hqfwNJA3FpLwGUuOyw,29-03-2023,1,0,1,0,0,0,0
1375,ye sach Mai hoga ..ya script k liye rule bana diya 🙂,soumyadeep Mondal,UCiZQCP8e7nhIgqZlZGH8XXQ,29-03-2023,0,0,0,0,0,0,0
1376,Madam jyada gyaan Mt do apna kaam kro smjhi,RISHABH kumar Gupta,UCWkmmn0bHBedZP68YcvmvGQ,29-03-2023,0,0,0,0,1,1,1
1377,Socha nai tha search karne ka but ab karna padega,3 Drugs,UCpNa340jXTMiWi6TLtcYqJw,29-03-2023,4,0,0,0,0,0,0
1378,Yaar mujhe toh bas Meri crush se Pyaar ke badle Pyaar chahiye bas.. Baaki dekh liya jaayega 🥲🥲,jeet chheda,UCXRlhrskJsS3dpvXS-SJWBw,29-03-2023,0,0,0,0,0,0,0
1379,"Ab panjab wale thoda gusse Wale log hai, toh jadatar jail m jate ate rehte hai,,toh yeh suvidha bhut kaam ki hai.",resputin,UCM6Ov7Disf8_zE31FlBMVnA,29-03-2023,0,0,0,0,0,0,0
1380,Tujhe le kr jaunga jail fir whe krenge 😂😂😂😂😂😂,Rohan Rawat,UCF9A9T2XZr3v0lVpMJpIYfg,29-03-2023,0,0,0,0,0,0,0
1381,Achha hua me andha du 😂😂😂,vishal Adagle,UCvuZ0Ya2Gxcv-x9HnmL3oTA,29-03-2023,0,0,0,0,0,0,0
1382,Tum to bahut khubsurat aur beautiful ho😮 ❤,Sayyed Salman,UCpPsCyI6Fc7j-hpuzJfB3Uw,29-03-2023,0,0,0,0,0,0,0
1383,Tumse milna hai,sachin chaudhari,UCuMNvgrPzZGHnpg1XMDq-lw,29-03-2023,0,0,0,0,0,0,0
1384,To hauaa,Technology Circle,UCpMZaL05SihRnPfaADJPfRw,29-03-2023,0,0,0,0,0,0,0
1385,Are yar ye kesa option hai s_x karoge ya jail jaoge?,Rituraj Singh,UCP19Yt7Ow1Fvytgs8I-4ajQ,29-03-2023,0,0,1,0,0,0,0
1386,Chalo shiksha mam hum dono jate hai jail 😂😂😂😂😂,MH ABHI,UCpKW65LptjMB6zr3nq6UKYg,29-03-2023,38,0,0,0,0,0,0
1387,gang bang karlein,nouman abbasi,UCdKc7VHfIEnbtKZqqFPxGJw,4/4/2023,0,0,1,1,0,1,0
1388,Tharki 😂,Himanshu Sharma,UCdSrOZFMWYDMRDA1RZ8krYg,4/4/2023,0,0,0,1,0,1,0
1389,se***x with you.  😂😂😂,sun babu,UC1EhrGxfOCW2-tUsCumQfag,29-03-2023,0,1,0,1,0,1,0
1390,Aam admi party... Khas admi party banega ab😅,Yogesh Kushwaha,UC4hYGheeKoEIz2G05CjXBHg,29-03-2023,0,0,0,0,0,0,0
1391,Galat kaam karo phir Russian ke sath palang todo,Chetan,UC-1uDaCo5EhuL-OMERutpOw,29-03-2023,1,1,0,1,0,0,0
1392,Haa pata hai 😅,Rituraj Sharma,UC4oqYPO2xRfxAlQZb5747Kw,29-03-2023,0,0,0,0,0,0,0
1393,Tum kiya karoge,Debojyoti Nath DN,UCte2xnM6iTs6AEGox76Z7Qw,29-03-2023,0,0,0,0,0,0,0
1394,Tum karne doge sex apne saath ❤,Rishav Shandilya,UCkUoSI1ggjsRLENuy6T6-Ow,29-03-2023,1,0,1,1,0,0,0
1395,Ye aap walon ki sarkaar mein toh kuch bhi ho sakta hai..<br>Kal kahi khalistaniyonko deshbhakt na ghoshit karde,Sanat Khanolkar,UCxSuUKcnNuBsrTMM37x1QrA,29-03-2023,0,0,0,0,0,0,1
1396,Apko dhek ka hila ta hu,SIRDUNK YT,UCbRWxJo-hBTzE4eYQwjo_dA,29-03-2023,0,1,1,1,0,1,0
1397,Frr woh jail kis baat ma,Deepak singh,UCet0L4ZunebxnrmiMl73jPg,29-03-2023,0,0,0,0,0,0,0
1398,Tumne kiya tha kabhi 😅😅😅😅,Sk Atik,UC7FbsZItepF0mMQydUtCF5Q,29-03-2023,0,0,0,0,0,0,0
1399,Oa bai ya Konsi planet say aye hai. Sex in jail kon search karta hai. Means kuch b. I am sure she is a gay.,jawad akram,UCKt2zayZx4tS-wl0SGRcmcA,29-03-2023,0,0,1,1,0,1,1
1400,Tum dono ko yhi ata h bs,Nivedita Singh,UCBtP7rI3OIZ4CujHs-iwlzw,29-03-2023,0,0,0,0,0,0,0
1401,"Well mai toh tumhare saath jana chaunga...,,    Jaillll!!!!!!",@CunalWebb's,UCGyukeAjk_wThnR-Cw92Wug,29-03-2023,0,0,0,1,0,0,0
1402,Mummy mujhe jail jana hei 😂,BISHAL sahoo,UClab3WEJYV2aD63M1ZNOjZQ,29-03-2023,1,0,0,0,0,0,1
1403,Pahle job,R Jaicker,UC5dz3s2gFIqZvTRfxg-2Pfw,29-03-2023,0,0,0,0,0,0,0
1404,Sex krr liya bss Jale Jana ha,Suhail Ss,UCBS5CRmWRDIr3qifqh7A4xQ,29-03-2023,0,0,0,1,0,0,0
1405,Sex krke jail jayege 😂,Siddhant Jain,UCsW6dn-1g9f1Rp3v35ybNhw,29-03-2023,0,1,0,1,0,0,0
1406,Aap parents ye video dekhte hai kya.।।। I mean Aap talented ho lekin little bit shy toh feel hota hoga nah😂,Shivam G Plays,UCcm6516Gy_HnawziwiaQqnQ,29-03-2023,0,1,0,0,0,0,0
1407,Tu jaygi jail me apne pati se milne🐒🐒🐒🐒🐒🐒🐒🐒,mayank soni,UCTWqPu75VPv3WBWlCpmD1qg,29-03-2023,0,0,0,1,0,1,0
1408,sex 😂,Ankush Dhar,UCB-2IHy1TcHZFUmBjND7kgA,29-03-2023,0,0,0,0,0,0,0
1409,Chalo Panjab batuwa maarne!!!!!!!,Notsudomanu,UCXgt2mqE5j1k_UeG4yme2Rg,29-03-2023,0,0,0,1,0,0,0
1410,Jail me app hoyinge too jail kya he mangal here chale jainge,prasant,UC2Z0K3eumssKz8BtWj-7eSw,29-03-2023,0,0,0,1,0,1,0
1411,De do ek bari,Suraj Gupta,UCW82jPhr3U1XwMw5B5JdWGw,29-03-2023,0,0,1,1,0,1,1
1412,Chalo bhai Panjab,Noobediter,UCRz7df0vLVgJus2F5rnyxng,29-03-2023,0,0,0,0,0,0,0
1413,Khudai room in jail 😎😂<br>👇<br>C.  😂,Jafar Coding,UC8naieicUggf15jeMbGoWAg,29-03-2023,0,0,0,0,0,0,0
1414,Hm to aapke paas aa rhe hai sath me chlenge jail me,filmyhub,UCrW8zeBFqoRGuSGo4TlvV-A,29-03-2023,0,0,0,1,0,0,0
1415,Kaisi baat Karti Ho didi 😂😅😂,𝐋𝐎𝐑𝐃 .𝐱,UCVYZ3AXHbOjHVG_ntbX4_Wg,29-03-2023,0,0,0,0,0,0,0
1416,Abe ye ladki bohot hard he😌,Pk Premsagar,UCcbVVW5h8IiKVr4p7kjBosw,29-03-2023,0,0,0,0,0,0,0
1417,Police be like ya kab hua 😁🥳,Gw abhi,UCZHr4rReHXt2a-KkmnnNUaw,29-03-2023,0,0,0,0,0,0,0
1418,Tum kitne baar sex kiye ho tumhara thik hai na,somyasomes,UC0rK1RBGaOG0pNWvrRnC-PA,29-03-2023,0,0,1,1,0,1,0
1419,Hey Bhagwan kya kya dekhna par raha hai 😂😂😂😂😂😂😂😂😂😂,Ankush pal,UCIpEaxELLsMuN0VCkZ5fA5g,29-03-2023,1,0,0,0,0,0,0
1420,Milo fir batate hai😂,Infinity10,UCDWKjx6nWo8okiTOfjCCacQ,29-03-2023,0,0,0,0,1,0,0
1421,Is ldki ki ig I&#39;d dedo koi yrr,Hardiz Sharma,UC-bBrYJSamOpyWsroBDVO3Q,29-03-2023,1,0,0,1,0,0,0
1422,"Mujhe moka mila to me tumhe ghodi bnake, tumhari gand ka keeda dhund k maruga 😂😂",JAGJOT Singh,UCJCVHUqnelNu-KNlpGRDeGQ,29-03-2023,0,0,1,1,1,1,1
1423,Jail me me sex police wale pehle khud karenge fir kaidi ko karne denge aur uska bhi vidio bana lenge 😂,pradeep_k official,UCN8MnLbVrtC_IEu7fyMk-GA,29-03-2023,0,0,1,0,0,0,0
1424,Tarki bna do sabko 😂😂😂,SONU SHARMA,UCvPwnv1XTeDUxwbEWnrMFfw,29-03-2023,0,0,0,0,0,0,0
1425,Kuch bhi ho raha he kya karke manoge,Ven100R,UCkuxKXMHrJprg8Lu7faYUAg,29-03-2023,0,0,0,0,0,0,0
1426,Pagal ho gaya panjab bk mb  wale 😂😂😂😂,Ven100R,UCkuxKXMHrJprg8Lu7faYUAg,29-03-2023,0,0,0,0,0,0,0
1427,Jail jayenge,Smocky Bhai,UC99wD7HSDj3N7zQ403cZY-g,29-03-2023,0,0,0,0,0,0,0
1428,Tumko cod a ga 😂😂😂,Mini Roster,UCxP6MRtYbjwh9DLopV5FEfA,29-03-2023,0,0,0,0,0,0,0
1429,mein bhi bahat byakul hun but milla nehi abhi tak,Debaraj Maharana,UCHXZhpfKssr5x9bVrH8aRcg,29-03-2023,0,0,0,0,0,0,0
1430,Bhai s&#39;b man lo meri bat is&#39;ne Sex me&#39;n PHD kr rakhi hai😜😜,WaQr Mugha'l,UCOdTz-0kr1wJxTKmrIyis6A,28-03-2023,0,0,0,1,0,0,0
1431,"JAILOR BE LIKE, HUM AUNGREJO KE JAMANE K PELAR HAI🤣🤣",tikaram uprety,UCjJ_CrRKbeKBbVIFQ864PWg,28-03-2023,0,0,0,0,0,0,0
1432,Tu kya karegi mein To sex kar chuka hun jail mujhe Jana Hai,Zeeshan Ansari,UCgq7a66DszMhCVxrQhp_qGA,28-03-2023,0,0,1,1,0,0,0
1433,Utha le re Deva utha le,Ansh Deshwal,UCNoka37wWf_m-LB_3xWU_Ew,28-03-2023,0,0,0,0,0,0,0
